Region,Country,State,City,Month,Day,Year,AvgTemperature
Asia,China,,Shanghai,7,14,2001,83.1
Asia,China,,Shanghai,7,15,2001,78.5
Asia,China,,Shanghai,7,16,2001,76.9
Asia,China,,Shanghai,7,17,2001,81.5
Asia,China,,Shanghai,7,18,2001,84
Asia,China,,Shanghai,7,19,2001,86.4
Asia,China,,Shanghai,7,20,2001,89.1
Asia,China,,Shanghai,7,21,2001,88.3
Asia,China,,Shanghai,7,22,2001,88.9
Asia,China,,Shanghai,7,23,2001,86.7
Asia,China,,Shanghai,7,24,2001,87.4
Asia,China,,Shanghai,7,25,2001,87.9
Asia,China,,Shanghai,7,26,2001,88.2
Asia,China,,Shanghai,7,27,2001,88
Asia,China,,Shanghai,7,28,2001,87.6
Asia,China,,Shanghai,7,29,2001,88.6
Asia,China,,Shanghai,7,30,2001,86.5
Asia,China,,Shanghai,7,31,2001,87.6
Asia,China,,Shanghai,8,1,2001,80.1
Asia,China,,Shanghai,8,2,2001,86.2
Asia,China,,Shanghai,8,3,2001,87.5
Asia,China,,Shanghai,8,4,2001,86.2
Asia,China,,Shanghai,8,5,2001,82.1
Asia,China,,Shanghai,8,6,2001,81.9
Asia,China,,Shanghai,8,7,2001,82.9
Asia,China,,Shanghai,8,8,2001,83.3
Asia,China,,Shanghai,8,9,2001,77.9
Asia,China,,Shanghai,8,10,2001,72.9
Asia,China,,Shanghai,8,11,2001,72.6
Asia,China,,Shanghai,8,12,2001,75.4
Asia,China,,Shanghai,8,13,2001,79.3
Asia,China,,Shanghai,8,14,2001,80.8
Asia,China,,Shanghai,8,15,2001,83.1
Asia,China,,Shanghai,8,16,2001,84.1
Asia,China,,Shanghai,8,17,2001,85.5
Asia,China,,Shanghai,8,18,2001,85.1
Asia,China,,Shanghai,8,19,2001,84.1
Asia,China,,Shanghai,8,20,2001,83.8
Asia,China,,Shanghai,8,21,2001,83.7
Asia,China,,Shanghai,8,22,2001,83.8
Asia,China,,Shanghai,8,23,2001,85.6
Asia,China,,Shanghai,8,24,2001,81.4
Asia,China,,Shanghai,8,25,2001,73.9
Asia,China,,Shanghai,8,26,2001,79.7
Asia,China,,Shanghai,8,27,2001,80.2
Asia,China,,Shanghai,8,28,2001,81.3
Asia,China,,Shanghai,8,29,2001,76.6
Asia,China,,Shanghai,8,30,2001,73.5
Asia,China,,Shanghai,8,31,2001,77
Asia,China,,Shanghai,9,1,2001,78.2
Asia,China,,Shanghai,9,2,2001,78.5
Asia,China,,Shanghai,9,3,2001,78.6
Asia,China,,Shanghai,9,4,2001,78.6
Asia,China,,Shanghai,9,5,2001,76.7
Asia,China,,Shanghai,9,6,2001,77.2
Asia,China,,Shanghai,9,7,2001,77.4
Asia,China,,Shanghai,9,8,2001,77.7
Asia,China,,Shanghai,9,9,2001,77.2
Asia,China,,Shanghai,9,10,2001,77.1
Asia,China,,Shanghai,9,11,2001,77.4
Asia,China,,Shanghai,9,12,2001,76.6
Asia,China,,Shanghai,9,13,2001,76.8
Asia,China,,Shanghai,9,14,2001,76.2
Asia,China,,Shanghai,9,15,2001,77.7
Asia,China,,Shanghai,9,16,2001,77.7
Asia,China,,Shanghai,9,17,2001,76.8
Asia,China,,Shanghai,9,18,2001,78.7
Asia,China,,Shanghai,9,19,2001,77.2
Asia,China,,Shanghai,9,20,2001,76.7
Asia,China,,Shanghai,9,21,2001,75.7
Asia,China,,Shanghai,9,22,2001,74.4
Asia,China,,Shanghai,9,23,2001,76.4
Asia,China,,Shanghai,9,24,2001,77.7
Asia,China,,Shanghai,9,25,2001,74.3
Asia,China,,Shanghai,9,26,2001,75.4
Asia,China,,Shanghai,9,27,2001,73.1
Asia,China,,Shanghai,9,28,2001,76.9
Asia,China,,Shanghai,9,29,2001,75.3
Asia,China,,Shanghai,9,30,2001,67.3
Asia,China,,Shanghai,10,1,2001,69
Asia,China,,Shanghai,10,2,2001,73
Asia,China,,Shanghai,10,3,2001,71.4
Asia,China,,Shanghai,10,4,2001,64
Asia,China,,Shanghai,10,5,2001,69.2
Asia,China,,Shanghai,10,6,2001,70.8
Asia,China,,Shanghai,10,7,2001,68.7
Asia,China,,Shanghai,10,8,2001,67.7
Asia,China,,Shanghai,10,9,2001,66.4
Asia,China,,Shanghai,10,10,2001,64.5
Asia,China,,Shanghai,10,11,2001,68.4
Asia,China,,Shanghai,10,12,2001,68.6
Asia,China,,Shanghai,10,13,2001,69.2
Asia,China,,Shanghai,10,14,2001,69.5
Asia,China,,Shanghai,10,15,2001,72.3
Asia,China,,Shanghai,10,16,2001,71.2
Asia,China,,Shanghai,10,17,2001,61.9
Asia,China,,Shanghai,10,18,2001,60.6
Asia,China,,Shanghai,10,19,2001,66.6
Asia,China,,Shanghai,10,20,2001,69.8
Asia,China,,Shanghai,10,21,2001,70.5
Asia,China,,Shanghai,10,22,2001,68.5
Asia,China,,Shanghai,10,23,2001,69
Asia,China,,Shanghai,10,24,2001,67.5
Asia,China,,Shanghai,10,25,2001,71.9
Asia,China,,Shanghai,10,26,2001,73.7
Asia,China,,Shanghai,10,27,2001,66.4
Asia,China,,Shanghai,10,28,2001,62.3
Asia,China,,Shanghai,10,29,2001,58.1
Asia,China,,Shanghai,10,30,2001,62.8
Asia,China,,Shanghai,10,31,2001,67.4
Asia,China,,Shanghai,11,1,2001,65.4
Asia,China,,Shanghai,11,2,2001,59.4
Asia,China,,Shanghai,11,3,2001,55.5
Asia,China,,Shanghai,11,4,2001,62.8
Asia,China,,Shanghai,11,5,2001,54.8
Asia,China,,Shanghai,11,6,2001,52.1
Asia,China,,Shanghai,11,7,2001,57.6
Asia,China,,Shanghai,11,8,2001,61
Asia,China,,Shanghai,11,9,2001,55.8
Asia,China,,Shanghai,11,10,2001,56.2
Asia,China,,Shanghai,11,11,2001,53.7
Asia,China,,Shanghai,11,12,2001,56.4
Asia,China,,Shanghai,11,13,2001,55
Asia,China,,Shanghai,11,14,2001,46.1
Asia,China,,Shanghai,11,15,2001,48.1
Asia,China,,Shanghai,11,16,2001,51.3
Asia,China,,Shanghai,11,17,2001,48.9
Asia,China,,Shanghai,11,18,2001,49.6
Asia,China,,Shanghai,11,19,2001,49.7
Asia,China,,Shanghai,11,20,2001,52.1
Asia,China,,Shanghai,11,21,2001,52.5
Asia,China,,Shanghai,11,22,2001,56.5
Asia,China,,Shanghai,11,23,2001,57.7
Asia,China,,Shanghai,11,24,2001,56.1
Asia,China,,Shanghai,11,25,2001,54.5
Asia,China,,Shanghai,11,26,2001,46.6
Asia,China,,Shanghai,11,27,2001,51.6
Asia,China,,Shanghai,11,28,2001,62.4
Asia,China,,Shanghai,11,29,2001,57.4
Asia,China,,Shanghai,11,30,2001,56
Asia,China,,Shanghai,12,1,2001,55.4
Asia,China,,Shanghai,12,2,2001,59.3
Asia,China,,Shanghai,12,3,2001,58.6
Asia,China,,Shanghai,12,4,2001,54.4
Asia,China,,Shanghai,12,5,2001,48.1
Asia,China,,Shanghai,12,6,2001,44
Asia,China,,Shanghai,12,7,2001,49.3
Asia,China,,Shanghai,12,8,2001,53.4
Asia,China,,Shanghai,12,9,2001,51.4
Asia,China,,Shanghai,12,10,2001,49
Asia,China,,Shanghai,12,11,2001,50.2
Asia,China,,Shanghai,12,12,2001,46.2
Asia,China,,Shanghai,12,13,2001,34.7
Asia,China,,Shanghai,12,14,2001,33.4
Asia,China,,Shanghai,12,15,2001,44.8
Asia,China,,Shanghai,12,16,2001,45.1
Asia,China,,Shanghai,12,17,2001,47.8
Asia,China,,Shanghai,12,18,2001,46.1
Asia,China,,Shanghai,12,19,2001,47.2
Asia,China,,Shanghai,12,20,2001,43.5
Asia,China,,Shanghai,12,21,2001,32.6
Asia,China,,Shanghai,12,22,2001,32.8
Asia,China,,Shanghai,12,23,2001,36.4
Asia,China,,Shanghai,12,24,2001,36.2
Asia,China,,Shanghai,12,25,2001,30.4
Asia,China,,Shanghai,12,26,2001,35.2
Asia,China,,Shanghai,12,27,2001,33.8
Asia,China,,Shanghai,12,28,2001,33.9
Asia,China,,Shanghai,12,29,2001,38.4
Asia,China,,Shanghai,12,30,2001,42.5
Asia,China,,Shanghai,12,31,2001,48.1
Asia,China,,Shanghai,1,1,2002,38.9
Asia,China,,Shanghai,1,2,2002,38
Asia,China,,Shanghai,1,3,2002,44.6
Asia,China,,Shanghai,1,4,2002,45.5
Asia,China,,Shanghai,1,5,2002,48.4
Asia,China,,Shanghai,1,6,2002,50.9
Asia,China,,Shanghai,1,7,2002,36.7
Asia,China,,Shanghai,1,8,2002,37.2
Asia,China,,Shanghai,1,9,2002,44.5
Asia,China,,Shanghai,1,10,2002,48.7
Asia,China,,Shanghai,1,11,2002,54.9
Asia,China,,Shanghai,1,12,2002,58.8
Asia,China,,Shanghai,1,13,2002,60.3
Asia,China,,Shanghai,1,14,2002,66.2
Asia,China,,Shanghai,1,15,2002,60.4
Asia,China,,Shanghai,1,16,2002,41
Asia,China,,Shanghai,1,17,2002,36.7
Asia,China,,Shanghai,1,18,2002,37.8
Asia,China,,Shanghai,1,19,2002,40.2
Asia,China,,Shanghai,1,20,2002,43
Asia,China,,Shanghai,1,21,2002,38.9
Asia,China,,Shanghai,1,22,2002,38.4
Asia,China,,Shanghai,1,23,2002,36.9
Asia,China,,Shanghai,1,24,2002,43.1
Asia,China,,Shanghai,1,25,2002,41.7
Asia,China,,Shanghai,1,26,2002,37.9
Asia,China,,Shanghai,1,27,2002,38.6
Asia,China,,Shanghai,1,28,2002,37.3
Asia,China,,Shanghai,1,29,2002,38.4
Asia,China,,Shanghai,1,30,2002,39.3
Asia,China,,Shanghai,1,31,2002,42.9
Asia,China,,Shanghai,2,1,2002,42
Asia,China,,Shanghai,2,2,2002,42
Asia,China,,Shanghai,2,3,2002,47.1
Asia,China,,Shanghai,2,4,2002,48.4
Asia,China,,Shanghai,2,5,2002,46.2
Asia,China,,Shanghai,2,6,2002,47.7
Asia,China,,Shanghai,2,7,2002,51.9
Asia,China,,Shanghai,2,8,2002,49.1
Asia,China,,Shanghai,2,9,2002,42.8
Asia,China,,Shanghai,2,10,2002,44.3
Asia,China,,Shanghai,2,11,2002,45.7
Asia,China,,Shanghai,2,12,2002,49.8
Asia,China,,Shanghai,2,13,2002,49.7
Asia,China,,Shanghai,2,14,2002,46.2
Asia,China,,Shanghai,2,15,2002,46.3
Asia,China,,Shanghai,2,16,2002,49.3
Asia,China,,Shanghai,2,17,2002,52.3
Asia,China,,Shanghai,2,18,2002,45.9
Asia,China,,Shanghai,2,19,2002,43
Asia,China,,Shanghai,2,20,2002,49.1
Asia,China,,Shanghai,2,21,2002,51.4
Asia,China,,Shanghai,2,22,2002,50.4
Asia,China,,Shanghai,2,23,2002,40.9
Asia,China,,Shanghai,2,24,2002,46.1
Asia,China,,Shanghai,2,25,2002,53.6
Asia,China,,Shanghai,2,26,2002,51.7
Asia,China,,Shanghai,2,27,2002,48.4
Asia,China,,Shanghai,2,28,2002,49
Asia,China,,Shanghai,3,1,2002,50.7
Asia,China,,Shanghai,3,2,2002,48.5
Asia,China,,Shanghai,3,3,2002,45.6
Asia,China,,Shanghai,3,4,2002,47.8
Asia,China,,Shanghai,3,5,2002,41.9
Asia,China,,Shanghai,3,6,2002,47.8
Asia,China,,Shanghai,3,7,2002,52.9
Asia,China,,Shanghai,3,8,2002,58.4
Asia,China,,Shanghai,3,9,2002,62.4
Asia,China,,Shanghai,3,10,2002,59.2
Asia,China,,Shanghai,3,11,2002,58.2
Asia,China,,Shanghai,3,12,2002,58.7
Asia,China,,Shanghai,3,13,2002,59.3
Asia,China,,Shanghai,3,14,2002,58.3
Asia,China,,Shanghai,3,15,2002,59.5
Asia,China,,Shanghai,3,16,2002,60.3
Asia,China,,Shanghai,3,17,2002,60
Asia,China,,Shanghai,3,18,2002,56.9
Asia,China,,Shanghai,3,19,2002,63.6
Asia,China,,Shanghai,3,20,2002,64.8
Asia,China,,Shanghai,3,21,2002,57.4
Asia,China,,Shanghai,3,22,2002,50.2
Asia,China,,Shanghai,3,23,2002,54.5
Asia,China,,Shanghai,3,24,2002,48.4
Asia,China,,Shanghai,3,25,2002,53.6
Asia,China,,Shanghai,3,26,2002,58.2
Asia,China,,Shanghai,3,27,2002,54.9
Asia,China,,Shanghai,3,28,2002,56
Asia,China,,Shanghai,3,29,2002,54.6
Asia,China,,Shanghai,3,30,2002,62.9
Asia,China,,Shanghai,3,31,2002,64.2
Asia,China,,Shanghai,4,1,2002,68.9
Asia,China,,Shanghai,4,2,2002,63.8
Asia,China,,Shanghai,4,3,2002,65.2
Asia,China,,Shanghai,4,4,2002,63.5
Asia,China,,Shanghai,4,5,2002,70.6
Asia,China,,Shanghai,4,6,2002,66.1
Asia,China,,Shanghai,4,7,2002,61.1
Asia,China,,Shanghai,4,8,2002,53
Asia,China,,Shanghai,4,9,2002,57.9
Asia,China,,Shanghai,4,10,2002,52.7
Asia,China,,Shanghai,4,11,2002,51.4
Asia,China,,Shanghai,4,12,2002,62
Asia,China,,Shanghai,4,13,2002,71.3
Asia,China,,Shanghai,4,14,2002,71.8
Asia,China,,Shanghai,4,15,2002,75.2
Asia,China,,Shanghai,4,16,2002,60.8
Asia,China,,Shanghai,4,17,2002,58.2
Asia,China,,Shanghai,4,18,2002,53.5
Asia,China,,Shanghai,4,19,2002,59.2
Asia,China,,Shanghai,4,20,2002,60.1
Asia,China,,Shanghai,4,21,2002,66.7
Asia,China,,Shanghai,4,22,2002,67.5
Asia,China,,Shanghai,4,23,2002,61.7
Asia,China,,Shanghai,4,24,2002,54.8
Asia,China,,Shanghai,4,25,2002,52.3
Asia,China,,Shanghai,4,26,2002,59.3
Asia,China,,Shanghai,4,27,2002,61.1
Asia,China,,Shanghai,4,28,2002,63.9
Asia,China,,Shanghai,4,29,2002,74.5
Asia,China,,Shanghai,4,30,2002,61.9
Asia,China,,Shanghai,5,1,2002,64.2
Asia,China,,Shanghai,5,2,2002,69.6
Asia,China,,Shanghai,5,3,2002,66.8
Asia,China,,Shanghai,5,4,2002,64
Asia,China,,Shanghai,5,5,2002,65.1
Asia,China,,Shanghai,5,6,2002,70.3
Asia,China,,Shanghai,5,7,2002,59.3
Asia,China,,Shanghai,5,8,2002,62.5
Asia,China,,Shanghai,5,9,2002,61
Asia,China,,Shanghai,5,10,2002,63.9
Asia,China,,Shanghai,5,11,2002,65.7
Asia,China,,Shanghai,5,12,2002,66.9
Asia,China,,Shanghai,5,13,2002,68.3
Asia,China,,Shanghai,5,14,2002,69.9
Asia,China,,Shanghai,5,15,2002,65.8
Asia,China,,Shanghai,5,16,2002,67.2
Asia,China,,Shanghai,5,17,2002,65.5
Asia,China,,Shanghai,5,18,2002,64.2
Asia,China,,Shanghai,5,19,2002,65.5
Asia,China,,Shanghai,5,20,2002,71.2
Asia,China,,Shanghai,5,21,2002,63
Asia,China,,Shanghai,5,22,2002,61.8
Asia,China,,Shanghai,5,23,2002,65.9
Asia,China,,Shanghai,5,24,2002,71.3
Asia,China,,Shanghai,5,25,2002,73.2
Asia,China,,Shanghai,5,26,2002,75.5
Asia,China,,Shanghai,5,27,2002,75.8
Asia,China,,Shanghai,5,28,2002,76.4
Asia,China,,Shanghai,5,29,2002,72.5
Asia,China,,Shanghai,5,30,2002,68.6
Asia,China,,Shanghai,5,31,2002,72.6
Asia,China,,Shanghai,6,1,2002,77.9
Asia,China,,Shanghai,6,2,2002,77.6
Asia,China,,Shanghai,6,3,2002,78.5
Asia,China,,Shanghai,6,4,2002,76.9
Asia,China,,Shanghai,6,5,2002,77.2
Asia,China,,Shanghai,6,6,2002,77.4
Asia,China,,Shanghai,6,7,2002,79.5
Asia,China,,Shanghai,6,8,2002,79.9
Asia,China,,Shanghai,6,9,2002,78.3
Asia,China,,Shanghai,6,10,2002,82.1
Asia,China,,Shanghai,6,11,2002,81.7
Asia,China,,Shanghai,6,12,2002,82.9
Asia,China,,Shanghai,6,13,2002,78.6
Asia,China,,Shanghai,6,14,2002,78.4
Asia,China,,Shanghai,6,15,2002,78.3
Asia,China,,Shanghai,6,16,2002,77.9
Asia,China,,Shanghai,6,17,2002,79.8
Asia,China,,Shanghai,6,18,2002,-99
Asia,China,,Shanghai,6,19,2002,-99
Asia,China,,Shanghai,6,20,2002,-99
Asia,China,,Shanghai,6,21,2002,-99
Asia,China,,Shanghai,6,22,2002,79
Asia,China,,Shanghai,6,23,2002,84.1
Asia,China,,Shanghai,6,24,2002,72.4
Asia,China,,Shanghai,6,25,2002,74.1
Asia,China,,Shanghai,6,26,2002,75.6
Asia,China,,Shanghai,6,27,2002,75.2
Asia,China,,Shanghai,6,28,2002,70.4
Asia,China,,Shanghai,6,29,2002,73.9
Asia,China,,Shanghai,6,30,2002,77.1
Asia,China,,Shanghai,7,1,2002,73.1
Asia,China,,Shanghai,7,2,2002,78
Asia,China,,Shanghai,7,3,2002,81.9
Asia,China,,Shanghai,7,4,2002,76
Asia,China,,Shanghai,7,5,2002,75.2
Asia,China,,Shanghai,7,6,2002,81.7
Asia,China,,Shanghai,7,7,2002,75.6
Asia,China,,Shanghai,7,8,2002,77.4
Asia,China,,Shanghai,7,9,2002,75.8
Asia,China,,Shanghai,7,10,2002,77.1
Asia,China,,Shanghai,7,11,2002,79.9
Asia,China,,Shanghai,7,12,2002,80.2
Asia,China,,Shanghai,7,13,2002,82.9
Asia,China,,Shanghai,7,14,2002,89
Asia,China,,Shanghai,7,15,2002,87.7
Asia,China,,Shanghai,7,16,2002,83.2
Asia,China,,Shanghai,7,17,2002,84.1
Asia,China,,Shanghai,7,18,2002,74.8
Asia,China,,Shanghai,7,19,2002,83.3
Asia,China,,Shanghai,7,20,2002,80.1
Asia,China,,Shanghai,7,21,2002,79.8
Asia,China,,Shanghai,7,22,2002,81.4
Asia,China,,Shanghai,7,23,2002,84.6
Asia,China,,Shanghai,7,24,2002,85.4
Asia,China,,Shanghai,7,25,2002,83.7
Asia,China,,Shanghai,7,26,2002,82.5
Asia,China,,Shanghai,7,27,2002,85.6
Asia,China,,Shanghai,7,28,2002,88
Asia,China,,Shanghai,7,29,2002,87.4
Asia,China,,Shanghai,7,30,2002,86.3
Asia,China,,Shanghai,7,31,2002,86.5
Asia,China,,Shanghai,8,1,2002,85.2
Asia,China,,Shanghai,8,2,2002,86.2
Asia,China,,Shanghai,8,3,2002,86.5
Asia,China,,Shanghai,8,4,2002,86
Asia,China,,Shanghai,8,5,2002,86.8
Asia,China,,Shanghai,8,6,2002,85
Asia,China,,Shanghai,8,7,2002,79.2
Asia,China,,Shanghai,8,8,2002,79
Asia,China,,Shanghai,8,9,2002,75.6
Asia,China,,Shanghai,8,10,2002,74
Asia,China,,Shanghai,8,11,2002,71.3
Asia,China,,Shanghai,8,12,2002,74.7
Asia,China,,Shanghai,8,13,2002,76.9
Asia,China,,Shanghai,8,14,2002,79.9
Asia,China,,Shanghai,8,15,2002,75.2
Asia,China,,Shanghai,8,16,2002,77.4
Asia,China,,Shanghai,8,17,2002,79
Asia,China,,Shanghai,8,18,2002,81.1
Asia,China,,Shanghai,8,19,2002,80.2
Asia,China,,Shanghai,8,20,2002,81.5
Asia,China,,Shanghai,8,21,2002,83.1
Asia,China,,Shanghai,8,22,2002,86.8
Asia,China,,Shanghai,8,23,2002,90.3
Asia,China,,Shanghai,8,24,2002,84.5
Asia,China,,Shanghai,8,25,2002,83
Asia,China,,Shanghai,8,26,2002,82.9
Asia,China,,Shanghai,8,27,2002,81.3
Asia,China,,Shanghai,8,28,2002,80.9
Asia,China,,Shanghai,8,29,2002,81.1
Asia,China,,Shanghai,8,30,2002,80.2
Asia,China,,Shanghai,8,31,2002,79.9
Asia,China,,Shanghai,9,1,2002,84.4
Asia,China,,Shanghai,9,2,2002,85.6
Asia,China,,Shanghai,9,3,2002,85
Asia,China,,Shanghai,9,4,2002,83.4
Asia,China,,Shanghai,9,5,2002,80.4
Asia,China,,Shanghai,9,6,2002,77.2
Asia,China,,Shanghai,9,7,2002,80.5
Asia,China,,Shanghai,9,8,2002,83.6
Asia,China,,Shanghai,9,9,2002,83.6
Asia,China,,Shanghai,9,10,2002,81.9
Asia,China,,Shanghai,9,11,2002,80.2
Asia,China,,Shanghai,9,12,2002,78.8
Asia,China,,Shanghai,9,13,2002,78.2
Asia,China,,Shanghai,9,14,2002,72.8
Asia,China,,Shanghai,9,15,2002,72.3
Asia,China,,Shanghai,9,16,2002,70.5
Asia,China,,Shanghai,9,17,2002,73.9
Asia,China,,Shanghai,9,18,2002,76.1
Asia,China,,Shanghai,9,19,2002,75.1
Asia,China,,Shanghai,9,20,2002,74.3
Asia,China,,Shanghai,9,21,2002,72.7
Asia,China,,Shanghai,9,22,2002,67.3
Asia,China,,Shanghai,9,23,2002,70.9
Asia,China,,Shanghai,9,24,2002,73
Asia,China,,Shanghai,9,25,2002,66.9
Asia,China,,Shanghai,9,26,2002,72.2
Asia,China,,Shanghai,9,27,2002,72
Asia,China,,Shanghai,9,28,2002,71.7
Asia,China,,Shanghai,9,29,2002,70.5
Asia,China,,Shanghai,9,30,2002,72.3
Asia,China,,Shanghai,10,1,2002,73.5
Asia,China,,Shanghai,10,2,2002,73.6
Asia,China,,Shanghai,10,3,2002,78.7
Asia,China,,Shanghai,10,4,2002,80.2
Asia,China,,Shanghai,10,5,2002,76.1
Asia,China,,Shanghai,10,6,2002,64.9
Asia,China,,Shanghai,10,7,2002,63.6
Asia,China,,Shanghai,10,8,2002,65.9
Asia,China,,Shanghai,10,9,2002,68.8
Asia,China,,Shanghai,10,10,2002,71.1
Asia,China,,Shanghai,10,11,2002,76.2
Asia,China,,Shanghai,10,12,2002,76.4
Asia,China,,Shanghai,10,13,2002,72.1
Asia,China,,Shanghai,10,14,2002,73.7
Asia,China,,Shanghai,10,15,2002,74.3
Asia,China,,Shanghai,10,16,2002,74.3
Asia,China,,Shanghai,10,17,2002,74
Asia,China,,Shanghai,10,18,2002,68.2
Asia,China,,Shanghai,10,19,2002,65.5
Asia,China,,Shanghai,10,20,2002,64.2
Asia,China,,Shanghai,10,21,2002,58.8
Asia,China,,Shanghai,10,22,2002,57.1
Asia,China,,Shanghai,10,23,2002,53.2
Asia,China,,Shanghai,10,24,2002,59.6
Asia,China,,Shanghai,10,25,2002,63.3
Asia,China,,Shanghai,10,26,2002,47.4
Asia,China,,Shanghai,10,27,2002,57.9
Asia,China,,Shanghai,10,28,2002,63.2
Asia,China,,Shanghai,10,29,2002,60.3
Asia,China,,Shanghai,10,30,2002,61.5
Asia,China,,Shanghai,10,31,2002,61.2
Asia,China,,Shanghai,11,1,2002,53.5
Asia,China,,Shanghai,11,2,2002,50.8
Asia,China,,Shanghai,11,3,2002,49.8
Asia,China,,Shanghai,11,4,2002,52.7
Asia,China,,Shanghai,11,5,2002,58.8
Asia,China,,Shanghai,11,6,2002,66
Asia,China,,Shanghai,11,7,2002,61.5
Asia,China,,Shanghai,11,8,2002,50.7
Asia,China,,Shanghai,11,9,2002,53.4
Asia,China,,Shanghai,11,10,2002,61.4
Asia,China,,Shanghai,11,11,2002,64.7
Asia,China,,Shanghai,11,12,2002,64.3
Asia,China,,Shanghai,11,13,2002,60.6
Asia,China,,Shanghai,11,14,2002,57.5
Asia,China,,Shanghai,11,15,2002,51.3
Asia,China,,Shanghai,11,16,2002,53.2
Asia,China,,Shanghai,11,17,2002,49.2
Asia,China,,Shanghai,11,18,2002,45.9
Asia,China,,Shanghai,11,19,2002,56.7
Asia,China,,Shanghai,11,20,2002,55.2
Asia,China,,Shanghai,11,21,2002,53.6
Asia,China,,Shanghai,11,22,2002,51
Asia,China,,Shanghai,11,23,2002,54.1
Asia,China,,Shanghai,11,24,2002,47.3
Asia,China,,Shanghai,11,25,2002,47.8
Asia,China,,Shanghai,11,26,2002,41.6
Asia,China,,Shanghai,11,27,2002,46.8
Asia,China,,Shanghai,11,28,2002,55.6
Asia,China,,Shanghai,11,29,2002,56.1
Asia,China,,Shanghai,11,30,2002,51.9
Asia,China,,Shanghai,12,1,2002,54.9
Asia,China,,Shanghai,12,2,2002,57.9
Asia,China,,Shanghai,12,3,2002,56.5
Asia,China,,Shanghai,12,4,2002,55.6
Asia,China,,Shanghai,12,5,2002,56.7
Asia,China,,Shanghai,12,6,2002,51.8
Asia,China,,Shanghai,12,7,2002,43.5
Asia,China,,Shanghai,12,8,2002,34.7
Asia,China,,Shanghai,12,9,2002,34.1
Asia,China,,Shanghai,12,10,2002,36.4
Asia,China,,Shanghai,12,11,2002,43.1
Asia,China,,Shanghai,12,12,2002,41.4
Asia,China,,Shanghai,12,13,2002,45.1
Asia,China,,Shanghai,12,14,2002,53.6
Asia,China,,Shanghai,12,15,2002,54.7
Asia,China,,Shanghai,12,16,2002,45.1
Asia,China,,Shanghai,12,17,2002,49
Asia,China,,Shanghai,12,18,2002,49.8
Asia,China,,Shanghai,12,19,2002,50.8
Asia,China,,Shanghai,12,20,2002,54.1
Asia,China,,Shanghai,12,21,2002,51.7
Asia,China,,Shanghai,12,22,2002,50.4
Asia,China,,Shanghai,12,23,2002,46.2
Asia,China,,Shanghai,12,24,2002,38.8
Asia,China,,Shanghai,12,25,2002,30.7
Asia,China,,Shanghai,12,26,2002,30.9
Asia,China,,Shanghai,12,27,2002,32.3
Asia,China,,Shanghai,12,28,2002,37.7
Asia,China,,Shanghai,12,29,2002,39.4
Asia,China,,Shanghai,12,30,2002,36
Asia,China,,Shanghai,12,31,2002,34.5
Asia,China,,Shanghai,1,1,2003,36.7
Asia,China,,Shanghai,1,2,2003,40.3
Asia,China,,Shanghai,1,3,2003,30.6
Asia,China,,Shanghai,1,4,2003,27.8
Asia,China,,Shanghai,1,5,2003,27.7
Asia,China,,Shanghai,1,6,2003,33.1
Asia,China,,Shanghai,1,7,2003,32.5
Asia,China,,Shanghai,1,8,2003,35.4
Asia,China,,Shanghai,1,9,2003,41.3
Asia,China,,Shanghai,1,10,2003,39.1
Asia,China,,Shanghai,1,11,2003,37.9
Asia,China,,Shanghai,1,12,2003,42.1
Asia,China,,Shanghai,1,13,2003,45.8
Asia,China,,Shanghai,1,14,2003,38
Asia,China,,Shanghai,1,15,2003,40.5
Asia,China,,Shanghai,1,16,2003,47.3
Asia,China,,Shanghai,1,17,2003,47.2
Asia,China,,Shanghai,1,18,2003,44.6
Asia,China,,Shanghai,1,19,2003,37.6
Asia,China,,Shanghai,1,20,2003,38.3
Asia,China,,Shanghai,1,21,2003,45
Asia,China,,Shanghai,1,22,2003,41.8
Asia,China,,Shanghai,1,23,2003,36.6
Asia,China,,Shanghai,1,24,2003,45.2
Asia,China,,Shanghai,1,25,2003,48.2
Asia,China,,Shanghai,1,26,2003,41.7
Asia,China,,Shanghai,1,27,2003,33.4
Asia,China,,Shanghai,1,28,2003,34.1
Asia,China,,Shanghai,1,29,2003,33.5
Asia,China,,Shanghai,1,30,2003,42.3
Asia,China,,Shanghai,1,31,2003,42
Asia,China,,Shanghai,2,1,2003,36.9
Asia,China,,Shanghai,2,2,2003,36.7
Asia,China,,Shanghai,2,3,2003,40.5
Asia,China,,Shanghai,2,4,2003,39.7
Asia,China,,Shanghai,2,5,2003,37.2
Asia,China,,Shanghai,2,6,2003,42.1
Asia,China,,Shanghai,2,7,2003,51.7
Asia,China,,Shanghai,2,8,2003,48.8
Asia,China,,Shanghai,2,9,2003,52.4
Asia,China,,Shanghai,2,10,2003,42
Asia,China,,Shanghai,2,11,2003,34.5
Asia,China,,Shanghai,2,12,2003,34.5
Asia,China,,Shanghai,2,13,2003,41.6
Asia,China,,Shanghai,2,14,2003,43.8
Asia,China,,Shanghai,2,15,2003,46.1
Asia,China,,Shanghai,2,16,2003,43.3
Asia,China,,Shanghai,2,17,2003,46.2
Asia,China,,Shanghai,2,18,2003,47
Asia,China,,Shanghai,2,19,2003,44.8
